id_prod;nome_produto;id_conc;cidade_produto;cep_produto;endereco_produto;estado_produto;data_produto;tipo_oferta;grande_area;sub_area;pubico_alvo;faixa_peco;duração;maturidade;100% Online;grande_area_legenda;sub_area_legenda;
7926;Qualidade Total Rural - Fase 1 (de olho na QTR) Capacitação - Programa com cooperativas;294;;;;;01/01/2022;3;4.0;4.4;2;4947;26.0;4;Sem Informação;produção;produtividade;
7927;Qualidade Total Rural - Fase 1 (de olho na QTR) consultoria - Programa com cooperativas;294;;;;;01/01/2022;6;4.0;4.4;3;4947;4.0;4;Sem Informação;produção;produtividade;
7928;Qualidade Total Rural - Fase 2 capcacitação - Programa com cooperativas;294;;;;;01/01/2022;3;4.0;4.4;3;4947;52.0;4;Sem Informação;produção;produtividade;
7929;Qualidade Total Rural - Fase 2 consultoria - Programa com cooperativas;294;;;;;01/01/2022;6;4.0;4.4;2;4947;15.0;4;Sem Informação;produção;produtividade;
8257;ESM - Oratória(8h);294;;;;;01/01/2022;3;3.0;3.2;1;4940;8.0;2;Sem Informação;pessoas;treinamento;
7969;Registro de Desenho Industrial;294;;;;;01/01/2022;6;4.0;4.1;2;4800;;4;Sem Informação;produção;processo produtivo;
8053;Adequação às normas de Qualidade para Serviços Automotivos;294;;;;;01/01/2022;6;4.0;4.1;3;4800;;4;Sem Informação;produção;processo produtivo;
8138;Implantação ou adequação na operação do Delivery;294;;;;;01/01/2022;6;4.0;4.6;2;4800;;2;Sem Informação;produção;logística;
8390;ESM - Workshop Lego Serious Play (Oficina/Workshop);294;;;;;01/01/2022;3;4.0;4.1;1;4800;16.0;2;Sem Informação;produção;processo produtivo;
8435;ESM - Programa: Habilidades de Liderança Consciente;294;;;;;01/01/2022;3;3.0;3.4;2;4800;8.0;2;Sem Informação;pessoas;liderança;
8436;ESM - Workshop: Mindful Learning - Aprendizagem Ativa;294;;;;;01/01/2022;3;4.0;4.1;2;4800;8.0;2;Sem Informação;produção;processo produtivo;
8440;ESM - Workshop: Mindset para a Retomada;294;;;;;01/01/2022;3;4.0;4.1;2;4800;8.0;2;Sem Informação;produção;processo produtivo;
8441;ESM - Programa: Saúde Mental no Trabalho Remoto;294;;;;;01/01/2022;3;3.0;3.3;2;4800;8.0;3;Sem Informação;pessoas;retenção;
8442;ESM - Kaoslearning: Repensando Educação;294;;;;;01/01/2022;3;4.0;4.1;2;4800;6.0;2;Sem Informação;produção;processo produtivo;
8167;Plano de controle ambiental;294;;;;;01/01/2022;6;4.0;4.1;1;4788;;4;Sem Informação;produção;processo produtivo;
7920;PES no Campo - Módulo I - Ambiente Saudável no Agro (ASA) - curso;294;;;;;01/01/2022;3;4.0;4.4;2;4747;20.0;2;Sem Informação;produção;produtividade;
7921;PES no Campo - Módulo I - Ambiente Saudável no Agro (ASA) - consultoria;294;;;;;01/01/2022;6;4.0;4.4;2;4747;5.0;2;Sem Informação;produção;produtividade;
7922;PES no Campo - Módulo II - Gestão de Resultados (GERE) - curso;294;;;;;01/01/2022;3;4.0;4.4;2;4747;48.0;2;Sem Informação;produção;produtividade;
7923;PES no Campo - Módulo II - Gestão de Resultados (GERE) - consultoria;294;;;;;01/01/2022;6;4.0;4.4;2;4747;12.0;2;Sem Informação;produção;produtividade;
7924;PES no Campo - Módulo III -Times da Excelência (TIMES) - curso;294;;;;;01/01/2022;3;3.0;3.3;2;4747;8.0;2;Sem Informação;pessoas;retenção;
7925;PES no Campo - Módulo III -Times da Excelência (TIMES) - consultoria;294;;;;;01/01/2022;6;3.0;3.3;2;4747;2.0;2;Sem Informação;pessoas;retenção;
8332;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 5 - 15 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;4700;25.0;2;Sem Informação;produção;processo produtivo;
8420;ESM - Gestão simplificada para advogados;294;;;;;01/01/2022;6;4.0;4.1;2;4680;;2;Sem Informação;produção;processo produtivo;
8609;ESM - Gestão simplificada para advogados;294;;;;;01/01/2022;3;1.0;1.1;1;4680;;2;Sem Informação;financeiro;gestão financeira;
8153;Emissões Atmosféricas de Fonte Fixa;294;;;;;01/01/2022;6;4.0;4.1;1;4500;;4;Sem Informação;produção;processo produtivo;
8293;"ESM - Workshop “Planejamento financeiro que funciona"" (On-line)";294;;;;;01/01/2022;3;1.0;1.1;1;4500;3.0;2;Sem Informação;financeiro;gestão financeira;
8366;ESM - Design de Serviços para empreendedores;294;;;;;01/01/2022;3;3.0;3.5;1;4500;6.0;2;Sem Informação;pessoas;estratégia marketing;
8367;ESM - Workshop Colaboração Profunda - uma experiência de aprendizagem coletiva;294;;;;;01/01/2022;3;3.0;3.2;1;4500;4.0;2;Sem Informação;pessoas;treinamento;
8480;ESM - Curso “Inteligência Emocional-Digital: soft skills no universo digital”;294;;;;;01/01/2022;3;3.0;3.5;1;4500;3.0;2;Sem Informação;pessoas;estratégia marketing;
8240;ESM - Desenvolvimento de marcas com identidade cultural - Módulo 6;294;;;;;01/01/2022;6;3.0;3.5;1;4400;25.0;2;Sem Informação;pessoas;estratégia marketing;
8539;ESM - Liderança 4.0 - A Liderança da Nova Economia;294;;;;;01/01/2022;3;3.0;3.4;1;4400;8.0;2;Sem Informação;pessoas;liderança;
8575;ESM - Desenvolvimento de marcas com identidade cultural - Módulo 6;294;;;;;01/01/2022;3;3.0;3.5;1;4400;25.0;2;Sem Informação;pessoas;estratégia marketing;
8066;Adequação ao Regulamento do Serviço de Comunicação Multimídia (Anatel);294;;;;;01/01/2022;6;4.0;4.1;2;4280;;4;Sem Informação;produção;processo produtivo;
8492;ESM - P.A.C.T.O – Programa de Aceleração de Competências para a Transformação Organizacional;294;;;;;01/01/2022;6;4.0;4.4;2;4235;11.0;4;Sem Informação;produção;produtividade;
8253;ESM - Varejo: como melhorar a performance de vendas - Workshop 8h;294;;;;;01/01/2022;3;2.0;2.4;1;4200;8.0;2;Sem Informação;mercado;vendas;
8264;ESM - Gestão da Mudança - Curso 8h;294;;;;;01/01/2022;3;3.0;3.2;2;4200;8.0;3;Sem Informação;pessoas;treinamento;
8269;ESM - Gestão de Conflitos - Curso 8h;294;;;;;01/01/2022;3;3.0;3.4;2;4200;8.0;3;Sem Informação;pessoas;liderança;
8271;ESM - Neurociência aplicada à gestão estratégica de negócios e desenvolvimento de talentos nas organizações - Curso 8h;294;;;;;01/01/2022;3;3.0;3.4;2;4200;8.0;3;Sem Informação;pessoas;liderança;
7987;Vitrines e Expositores;294;;;;;01/01/2022;6;4.0;4.5;1;4144;;2;Sem Informação;produção;layout loja;
8052;Cliente Oculto;294;;;;;01/01/2022;6;2.0;2.4;2;4144;;3;Sem Informação;mercado;vendas;
8212;ESM - Coaching para Líderes (Método Attlantis) - Grupo;294;;;;;01/01/2022;3;3.0;3.4;2;4040;12.0;2;Sem Informação;pessoas;liderança;
8220;ESM - Antigos Problemas, Novas Abordagens - O Design Thinking como Solução Empresarial;294;;;;;01/01/2022;3;4.0;4.1;1;4000;;2;Sem Informação;produção;processo produtivo;
8278;"ESM - Workshop ""Ativa – Metodologias que estimulam o aprendizado coletivo""";294;;;;;01/01/2022;3;4.0;4.1;2;4000;4.0;3;Sem Informação;produção;processo produtivo;
8279;ESM - Workshop Comunicação Interpessoal - A base do relacionamento humano;294;;;;;01/01/2022;3;3.0;3.2;2;4000;4.0;2;Sem Informação;pessoas;treinamento;
8395;ESM - Elaboração e adequação de cardápio para food experience (Consultoria);294;;;;;01/01/2022;6;3.0;3.5;1;4000;20.0;2;Sem Informação;pessoas;estratégia marketing;
8396;ESM - Comunicação e posicionamento digital para food experience (Consultoria);294;;;;;01/01/2022;6;3.0;3.5;1;4000;20.0;2;Sem Informação;pessoas;estratégia marketing;
8534;ESM - Estratégia sem Blá-Blá-Blá e Inovação sem Mimimi - Mini.Workshop;294;;;;;01/01/2022;3;4.0;4.1;1;4000;4.0;2;Sem Informação;produção;processo produtivo;
8431;ESM - Resiliência: Transforme-se como Líder;294;;;;;01/01/2022;3;3.0;3.4;1;3990;16.0;2;Sem Informação;pessoas;liderança;
7968;Registro - Topografia de circuitos integrados;294;;;;;01/01/2022;6;4.0;4.1;2;3888;;4;Sem Informação;produção;processo produtivo;
7970;Registro de Programa de Computador;294;;;;;01/01/2022;6;5.0;5.4;2;3888;;4;Sem Informação;estratégia;processos ti;
7971;Requerimento de Proteção - Cultivares;294;;;;;01/01/2022;6;4.0;4.1;2;3888;;4;Sem Informação;produção;processo produtivo;
8210;ESM - Coaching para Líderes (Método Attlantis);294;;;;;01/01/2022;3;3.0;3.4;2;3860;10.0;2;Sem Informação;pessoas;liderança;
8550;ESM - Workshop: Como divulgar sua empresa On-line com pouco ou nada de investimento;294;;;;;01/01/2022;3;3.0;3.5;1;3824;8.0;2;Sem Informação;pessoas;estratégia marketing;
8377;ESM - Propriedade Intelectual Nacional e Internacional - Patente (25h);294;;;;;01/01/2022;6;4.0;4.1;1;3750;;2;Sem Informação;produção;processo produtivo;
8418;ESM - Workshop para saúde e bem estar;294;;;;;01/01/2022;3;3.0;3.3;2;3750;230.0;2;Sem Informação;pessoas;retenção;
7869;Consultoria em Gestão - Pessoas - Políticas de gestão de pessoas;294;;;;;01/01/2022;6;3.0;3.3;2;3600;20.0;2;Sem Informação;pessoas;retenção;
7871;Consultoria em Gestão - Estratégias - Plano de Negócio;294;;;;;01/01/2022;6;5.0;5.2;1;3600;20.0;1;Sem Informação;estratégia;qual negócio entrar;
7874;Consultoria em Gestão - Marketing e Vendas - Estruturação da área comercial;294;;;;;01/01/2022;6;3.0;3.5;1;3600;20.0;2;Sem Informação;pessoas;estratégia marketing;
8348;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - MPE;294;;;;;01/01/2022;6;6.0;6.1;2;3600;24.0;3;Sem Informação;legal jurídica;lgpd;
8350;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - EPP;294;;;;;01/01/2022;6;6.0;6.1;2;3600;24.0;3;Sem Informação;legal jurídica;lgpd;
8590;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - MPE;294;;;;;01/01/2022;3;6.0;6.1;1;3600;24.0;2;Sem Informação;legal jurídica;lgpd;
8592;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - EPP;294;;;;;01/01/2022;3;6.0;6.1;1;3600;24.0;2;Sem Informação;legal jurídica;lgpd;
8344;ESM - Workshop Conteúdo Digital e Estratégias de sucesso – MKT Digital na prática.;294;;;;;01/01/2022;3;3.0;3.5;1;3585;6.0;2;Sem Informação;pessoas;estratégia marketing;
8252;ESM - Varejo: como melhorar a performance de vendas - Workshop 4h;294;;;;;01/01/2022;3;2.0;2.4;1;3500;4.0;2;Sem Informação;mercado;vendas;
8263;ESM - Gestão da Mudança - Workshop 4h;294;;;;;01/01/2022;3;3.0;3.2;2;3500;4.0;3;Sem Informação;pessoas;treinamento;
8268;ESM - Gestão de Conflitos - Workshop 4h;294;;;;;01/01/2022;3;3.0;3.4;2;3500;4.0;3;Sem Informação;pessoas;liderança;
8270;ESM - Neurociência aplicada à gestão estratégica de negócios e desenvolvimento de talentos nas organizações - Workshop 4h;294;;;;;01/01/2022;3;3.0;3.4;2;3500;4.0;3;Sem Informação;pessoas;liderança;
8454;ESM - Smart TCC - Transformando trabalhos de conclusão de curso em negócios inovadores;294;;;;;01/01/2022;3;4.0;4.1;1;3500;20.0;1;Sem Informação;produção;processo produtivo;
8376;ESM - Propriedade Intelectual Nacional e Internacional - Marca (23h);294;;;;;01/01/2022;6;4.0;4.1;1;3450;;2;Sem Informação;produção;processo produtivo;
8020;Caracterização Física e Sensorial do Café;294;;;;;01/01/2022;6;3.0;3.2;3;3300;;2;Sem Informação;pessoas;treinamento;
8144;Ganhos Rápidos de Produtividade;294;;;;;01/01/2022;6;4.0;4.4;2;3300;;2;Sem Informação;produção;produtividade;
8224;ESM - Sua Empresa Conectada - Conecte-se as principais mídias digitais (Presencial) - 10 pessoas até 25 pessoas;294;;;;;01/01/2022;3;3.0;3.5;1;3250;4.0;2;Sem Informação;pessoas;estratégia marketing;
8255;ESM - Case a Magia Disney - Workshop;294;;;;;01/01/2022;3;4.0;4.2;1;3200;4.0;2;Sem Informação;produção;processo prestação serviço;
8259;ESM - Gerenciamento das Emoções - Workshop;294;;;;;01/01/2022;3;3.0;3.4;2;3200;4.0;3;Sem Informação;pessoas;liderança;
8546;ESM - Como utilizar o Instagram a favor dos seus negócios - Consultoria;294;;;;;01/01/2022;6;3.0;3.5;1;3150;21.0;2;Sem Informação;pessoas;estratégia marketing;
8415;ESM - Programa empresa consciente - COVIDFREE;294;;;;;01/01/2022;6;4.0;4.1;2;3136;16.0;2;Sem Informação;produção;processo produtivo;
8487;ESM - Como criar metas e obter resultados com metodologia OKR - 30pessoas;294;;;;;01/01/2022;3;4.0;4.1;2;3105;4.0;2;Sem Informação;produção;processo produtivo;
8290;ESM - Future Spot - Inovação Sistêmica - Workshop (4h);294;;;;;01/01/2022;3;4.0;4.1;1;3050;4.0;2;Sem Informação;produção;processo produtivo;
7984;Geolocalização de clientes;294;;;;;01/01/2022;6;5.0;5.4;2;3000;;3;Sem Informação;estratégia;processos ti;
8082;Adequação à norma ABNT NBR ISO 22301:2013 - Segurança da Sociedade - Sistema de Gestão de Continuidade de Negócios;294;;;;;01/01/2022;6;4.0;4.1;2;3000;;4;Sem Informação;produção;processo produtivo;
8090;Dimensionamento da capacidade produtiva;294;;;;;01/01/2022;6;4.0;4.4;2;3000;;4;Sem Informação;produção;produtividade;
8276;ESM - Workshop - Foco - a chave para ser um empreendedor;294;;;;;01/01/2022;3;4.0;4.1;2;3000;4.0;3;Sem Informação;produção;processo produtivo;
8277;ESM - Workshop - Empreendendo sonhos;294;;;;;01/01/2022;3;4.0;4.1;2;3000;4.0;3;Sem Informação;produção;processo produtivo;
8389;ESM - Propósito e proposta de valor (Workshop);294;;;;;01/01/2022;3;3.0;3.5;1;3000;10.0;2;Sem Informação;pessoas;estratégia marketing;
8426;ESM - Jornada de experiência do cliente - Instrutoria;294;;;;;01/01/2022;3;4.0;4.2;2;3000;4.0;2;Sem Informação;produção;processo prestação serviço;
8427;ESM - Jornada de experiência do cliente - Consultoria;294;;;;;01/01/2022;6;4.0;4.2;2;3000;8.0;2;Sem Informação;produção;processo prestação serviço;
8429;ESM - Finanças para bares e restaurantes;294;;;;;01/01/2022;6;1.0;1.1;1;3000;;2;Sem Informação;financeiro;gestão financeira;
8508;ESM - Economia criativa: oficina de inovação e geração de negócios;294;;;;;01/01/2022;3;4.0;4.1;1;3000;4.0;2;Sem Informação;produção;processo produtivo;
8612;ESM - Finanças para bares e restaurantes;294;;;;;01/01/2022;3;1.0;1.1;1;3000;;2;Sem Informação;financeiro;gestão financeira;
8486;ESM - Como criar metas e obter resultados com metodologia OKR - 25 pessoas;294;;;;;01/01/2022;3;4.0;4.1;2;2925;4.0;2;Sem Informação;produção;processo produtivo;
8182;Consultoria para sistema de vermicompostagem minhocultura;294;;;;;01/01/2022;6;4.0;4.1;1;2900;;4;Sem Informação;produção;processo produtivo;
8439;ESM - Workshop Mindfulness: Resiliência em um mundo V.I.C.A;294;;;;;01/01/2022;3;4.0;4.1;2;2890;4.0;2;Sem Informação;produção;processo produtivo;
7854;Consultoria em Gestão - Estratégias - Planejamento Empresarial;294;;;;;01/01/2022;6;4.0;4.1;2;2880;16.0;2;Sem Informação;produção;processo produtivo;
7858;Consultoria em Gestão - Finanças - Custos e Formação de Preços;294;;;;;01/01/2022;6;2.0;2.5;2;2880;16.0;2;Sem Informação;mercado;precificação;
7859;Consultoria em Gestão - Finanças - Gestão de Compras e Estoques;294;;;;;01/01/2022;6;4.0;4.3;2;2880;16.0;2;Sem Informação;produção;gestão estoque;
7860;Consultoria em Gestão - Finanças - Gestão do Fluxo de Caixa;294;;;;;01/01/2022;6;1.0;1.1;2;2880;16.0;2;Sem Informação;financeiro;gestão financeira;
7861;Consultoria em Gestão - Finanças - Controles Financeiros Básicos (Aguardando repasse);294;;;;;01/01/2022;6;1.0;1.1;2;2880;14.0;2;Sem Informação;financeiro;gestão financeira;
7864;Consultoria em Gestão - Finanças - Planejamento tributário;294;;;;;01/01/2022;6;1.0;1.1;2;2880;16.0;2;Sem Informação;financeiro;gestão financeira;
7866;Consultoria em Gestão - Pessoas - Desenvolvimento de lideranças;294;;;;;01/01/2022;6;3.0;3.4;2;2880;16.0;2;Sem Informação;pessoas;liderança;
7867;Consultoria em Gestão - Pessoas - Gestão de conflitos;294;;;;;01/01/2022;6;3.0;3.4;2;2880;16.0;2;Sem Informação;pessoas;liderança;
7868;Consultoria em Gestão - Pessoas - Gestão do desempenho (Aguardando repasse);294;;;;;01/01/2022;6;3.0;3.3;2;2880;16.0;2;Sem Informação;pessoas;retenção;
7870;Consultoria em Gestão - Pessoas - Remuneração variável;294;;;;;01/01/2022;6;3.0;3.3;2;2880;16.0;2;Sem Informação;pessoas;retenção;
7872;Consultoria em Gestão - Marketing e Vendas - Comportamento do consumidor e marketing de relacionamento;294;;;;;01/01/2022;6;3.0;3.5;1;2880;16.0;2;Sem Informação;pessoas;estratégia marketing;
7875;Consultoria em Gestão - Marketing e Vendas - Gestão de vendas;294;;;;;01/01/2022;6;3.0;3.5;1;2880;16.0;2;Sem Informação;pessoas;estratégia marketing;
7877;Consultoria em Gestão - Marketing e Vendas - Marketing digital;294;;;;;01/01/2022;6;3.0;3.5;1;2880;16.0;2;Sem Informação;pessoas;estratégia marketing;
7878;Consultoria em Gestão - Marketing e Vendas - Plano de marketing;294;;;;;01/01/2022;6;3.0;3.5;1;2880;16.0;2;Sem Informação;pessoas;estratégia marketing;
7879;Consultoria em Gestão - Marketing e Vendas - Segmentação, mercado alvo e posicionamento;294;;;;;01/01/2022;6;3.0;3.5;1;2880;16.0;2;Sem Informação;pessoas;estratégia marketing;
8553;ESM - Workshop: Imersão em CRM;294;;;;;01/01/2022;3;3.0;3.5;1;2880;8.0;2;Sem Informação;pessoas;estratégia marketing;
8547;ESM - Como utilizar o Instagram a favor dos seus negócios - Workshop;294;;;;;01/01/2022;3;3.0;3.5;1;2868;6.0;2;Sem Informação;pessoas;estratégia marketing;
8444;ESM - Potencial Criativo;294;;;;;01/01/2022;3;4.0;4.1;2;2800;4.0;2;Sem Informação;produção;processo produtivo;
8445;ESM - Engajamento e facilitação da aprendizagem em sala de aula;294;;;;;01/01/2022;3;4.0;4.1;2;2800;4.0;2;Sem Informação;produção;processo produtivo;
8485;ESM - Como criar metas e obter resultados com metodologia OKR - 20 pessoas;294;;;;;01/01/2022;3;4.0;4.1;2;2700;4.0;2;Sem Informação;produção;processo produtivo;
8289;ESM - Future Spot - Inovação Sistêmica - Workshop (2h);294;;;;;01/01/2022;3;4.0;4.1;1;2600;2.0;2;Sem Informação;produção;processo produtivo;
7918;Líder Coach - Curso (32h) + Consultoria (4h);294;;;;;01/01/2022;6;3.0;3.4;1;2597;36.0;2;Sem Informação;pessoas;liderança;
8561;Líder Coach - Curso (32h) + Consultoria (4h);294;;;;;01/01/2022;3;3.0;3.4;1;2597;36.0;2;Sem Informação;pessoas;liderança;
8216;ESM - Venda mais - Como aumentar as vendas em bares e restaurante;294;;;;;01/01/2022;3;2.0;2.4;1;2580;4.0;2;Sem Informação;mercado;vendas;
8217;ESM - Excelência em atendimento - Como ter um atendimento excelente em bares e restaurantes;294;;;;;01/01/2022;3;2.0;2.4;1;2580;4.0;2;Sem Informação;mercado;vendas;
8218;ESM - Foco no CMV - Como manter um bom CMV em bares e restaurantes;294;;;;;01/01/2022;3;2.0;2.4;1;2580;4.0;2;Sem Informação;mercado;vendas;
8168;Cadastro Ambiental Rural (CAR);294;;;;;01/01/2022;6;4.0;4.1;1;2520;;4;Sem Informação;produção;processo produtivo;
8406;ESM - Turismo Conectado com o Mercado;294;;;;;01/01/2022;6;4.0;4.1;1;2520;9.0;2;Sem Informação;produção;processo produtivo;
8608;ESM - Turismo Conectado com o Mercado;294;;;;;01/01/2022;3;4.0;4.1;1;2520;9.0;4;Sem Informação;produção;processo produtivo;
8405;ESM - Turismo Responsável e Seguro;294;;;;;01/01/2022;6;4.0;4.1;1;2500;165.0;2;Sem Informação;produção;processo produtivo;
8528;ESM - Turismo Inteligente - Termo de Referência;294;;;;;01/01/2022;6;4.0;4.1;2;2500;165.0;2;Sem Informação;produção;processo produtivo;
8607;ESM - Turismo Responsável e Seguro;294;;;;;01/01/2022;3;4.0;4.1;1;2500;165.0;4;Sem Informação;produção;processo produtivo;
8551;ESM - Capacitação em investimentos inteligentes;294;;;;;01/01/2022;3;1.0;1.1;1;2497;12.0;2;Sem Informação;financeiro;gestão financeira;
8347;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - MPE;294;;;;;01/01/2022;6;6.0;6.1;2;2400;16.0;3;Sem Informação;legal jurídica;lgpd;
8349;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - EPP;294;;;;;01/01/2022;6;6.0;6.1;2;2400;16.0;3;Sem Informação;legal jurídica;lgpd;
8428;ESM - Estratégias de comercialização - Alimentação fora do lar;294;;;;;01/01/2022;3;4.0;4.2;1;2400;6.0;2;Sem Informação;produção;processo prestação serviço;
8448;ESM - Apresentação, preparação e adequação às normas da Lei Geral de Proteção da Dados - LGPD (Lei n. 13.709/2018) - MEI;294;;;;;01/01/2022;6;6.0;6.1;2;2400;20.0;3;Sem Informação;legal jurídica;lgpd;
8589;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - MPE;294;;;;;01/01/2022;3;6.0;6.1;1;2400;16.0;2;Sem Informação;legal jurídica;lgpd;
8591;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - EPP;294;;;;;01/01/2022;3;6.0;6.1;1;2400;16.0;2;Sem Informação;legal jurídica;lgpd;
8613;ESM - Apresentação, preparação e adequação às normas da Lei Geral de Proteção da Dados - LGPD (Lei n. 13.709/2018) - MEI;294;;;;;01/01/2022;3;6.0;6.1;2;2400;20.0;4;Sem Informação;legal jurídica;lgpd;
7862;Consultoria em Gestão - Finanças - Indicadores de desempenho econômico financeiros;294;;;;;01/01/2022;6;1.0;1.1;2;2340;13.0;2;Sem Informação;financeiro;gestão financeira;
7863;Consultoria em Gestão - Finanças - Planejamento Financeiro;294;;;;;01/01/2022;6;1.0;1.1;2;2340;13.0;2;Sem Informação;financeiro;gestão financeira;
7865;Consultoria em Gestão - Pessoas - Descrição de cargos;294;;;;;01/01/2022;6;3.0;3.1;2;2340;13.0;2;Sem Informação;pessoas;seleção;
8211;ESM - Coaching para Líderes (Método Attlantis) - Individual;294;;;;;01/01/2022;3;3.0;3.4;2;2330;6.0;2;Sem Informação;pessoas;liderança;
7873;Consultoria em Gestão - Marketing e Vendas - Estratégias de comunicação;294;;;;;01/01/2022;6;3.0;3.5;1;2320;13.0;2;Sem Informação;pessoas;estratégia marketing;
7913;Empretec;294;;;;;01/01/2022;3;4.0;4.1;1;2297;60.0;2;Sem Informação;produção;processo produtivo;
8484;ESM - Como criar metas e obter resultados com metodologia OKR - 15 pessoas;294;;;;;01/01/2022;3;4.0;4.1;2;2295;4.0;2;Sem Informação;produção;processo produtivo;
8222;ESM - Sua Empresa Conectada - Conecte-se as principais mídias digitais (On-line) - 10 pessoas até 25 pessoas;294;;;;;01/01/2022;3;3.0;3.5;1;2200;4.0;2;Sem Informação;pessoas;estratégia marketing;
8225;ESM - Beleza Digital - turma até 10 pessoas;294;;;;;01/01/2022;3;5.0;5.2;1;2200;4.0;2;Sem Informação;estratégia;qual negócio entrar;
7917;Gestão de Marketing - Curso (16h) + 8h (Consultoria);294;;;;;01/01/2022;6;3.0;3.5;1;2197;24.0;2;Sem Informação;pessoas;estratégia marketing;
8560;Gestão de Marketing - Curso (16h) + 8h (Consultoria);294;;;;;01/01/2022;3;3.0;3.5;2;2197;24.0;2;Sem Informação;pessoas;estratégia marketing;
7876;Consultoria em Gestão - Marketing e Vendas - Mapeamento da experiência do cliente (Aguardando repasse);294;;;;;01/01/2022;6;3.0;3.5;1;2160;12.0;2;Sem Informação;pessoas;estratégia marketing;
7989;Boas Práticas em ambientes comerciais - Layout e aspectos do Visual Merchandising;294;;;;;01/01/2022;6;3.0;3.5;2;2000;;3;Sem Informação;pessoas;estratégia marketing;
8172;Consultoria para Estudo de Impacto de Vizinhança;294;;;;;01/01/2022;6;4.0;4.1;1;2000;;4;Sem Informação;produção;processo produtivo;
8346;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - MEI;294;;;;;01/01/2022;6;6.0;6.1;2;2000;16.0;3;Sem Informação;legal jurídica;lgpd;
8393;ESM - Marketing aplicado ao segmento de food experience (Oficina/Workshop);294;;;;;01/01/2022;3;3.0;3.5;1;2000;10.0;2;Sem Informação;pessoas;estratégia marketing;
8588;ESM - Consultoria e Capacitação para adequação à Lei Geral de Proteção de Dados (LGPD - 13.709/2018) - MEI;294;;;;;01/01/2022;3;6.0;6.1;1;2000;16.0;2;Sem Informação;legal jurídica;lgpd;
8109;Implantação de silo para alimentação animal;294;;;;;01/01/2022;6;4.0;4.1;1;1920;;4;Sem Informação;produção;processo produtivo;
8340;ESM - Você nas Mídias Sociais;294;;;;;01/01/2022;6;3.0;3.5;1;1900;29.0;2;Sem Informação;pessoas;estratégia marketing;
8475;ESM - Workshop vender mais organizado seu processo de vendas;294;;;;;01/01/2022;3;2.0;2.4;1;1881;2.0;2;Sem Informação;mercado;vendas;
8341;ESM - Consultoria Avançada – Redes Sociais para E-commerce;294;;;;;01/01/2022;6;3.0;3.5;1;1875;10.0;2;Sem Informação;pessoas;estratégia marketing;
8383;ESM - Open Inovattion - Buscas (nacional e internacional), relatório e depósito de patente no Brasil por produto;294;;;;;01/01/2022;6;4.0;4.1;1;1852;;2;Sem Informação;produção;processo produtivo;
8603;ESM - Open Inovattion - Buscas (nacional e internacional), relatório e depósito de patente no Brasil por produto;294;;;;;01/01/2022;3;4.0;4.1;1;1852;;2;Sem Informação;produção;processo produtivo;
7852;Consultoria Implementação da Lei Geral de Proteção de dados - (Lei nº 13.709/2018);294;;;;;01/01/2022;6;6.0;6.1;2;1800;10.0;3;Sem Informação;legal jurídica;lgpd;
7855;Consultoria em Gestão - Estratégias - Implementação do Planejamento Empresarial;294;;;;;01/01/2022;6;4.0;4.1;2;1800;10.0;2;Sem Informação;produção;processo produtivo;
7856;Consultoria em Gestão - Estratégias - Revisão do Planejamento Empresarial;294;;;;;01/01/2022;6;4.0;4.1;2;1800;10.0;2;Sem Informação;produção;processo produtivo;
8399;ESM - Treinamento para Manipuladores de Alimentos (Oficina/Treinamento);294;;;;;01/01/2022;3;3.0;3.2;3;1800;6.0;2;Sem Informação;pessoas;treinamento;
8545;ESM - Como ingressar no e-commerce;294;;;;;01/01/2022;6;3.0;3.5;1;1800;12.0;1;Sem Informação;pessoas;estratégia marketing;
7967;Elaboração de Recurso;294;;;;;01/01/2022;6;4.0;4.1;2;1680;;4;Sem Informação;produção;processo produtivo;
8433;ESM - Registro de Marca;294;;;;;01/01/2022;6;4.0;4.1;2;1650;5.0;4;Sem Informação;produção;processo produtivo;
8382;ESM - Open Inovattion - Busca (nacionais e internacionais) e depósito da marca no Brasil por marca;294;;;;;01/01/2022;6;4.0;4.1;1;1522;;2;Sem Informação;produção;processo produtivo;
